employee_name,user_id,Domain,Email,Role
Driscoll F Zimmerman,DFZ0063,dtaa.com,Driscoll.F.Zimmerman@dtaa.com,Engineer
Driscoll N Hill,DNH0619,dtaa.com,Driscoll.N.Hill@dtaa.com,Engineer
Ebony E Bird,EEB0134,dtaa.com,Ebony.E.Bird@dtaa.com,Administrative Staff
Echo D Gray,EDG0766,dtaa.com,Echo.D.Gray@dtaa.com,Administrative Staff
Echo S Battle,ESB0080,dtaa.com,Echo.S.Battle@dtaa.com,Technician
Eden F Stout,EFS0114,dtaa.com,Eden.F.Stout@dtaa.com,Janitor
Eden M Zimmerman,EMZ0196,dtaa.com,Eden.M.Zimmerman@dtaa.com,Tradesman
Edward B Pace,EBP0037,dtaa.com,Edward.B.Pace@dtaa.com,Technician
Edward C Trevino,ECT0491,dtaa.com,Edward.C.Trevino@dtaa.com,Administrative Staff
Edward N Peterson,ENP0794,dtaa.com,Edward.N.Peterson@dtaa.com,Tradesman
Elaine C Beck,ECB0185,dtaa.com,Elaine.C.Beck@dtaa.com,Technician
Elaine R Potts,ERP0254,dtaa.com,Elaine.R.Potts@dtaa.com,Tradesman
Eleanor L Alvarez,ELA0741,dtaa.com,Eleanor.L.Alvarez@dtaa.com,Tradesman
Elizabeth C Boone,ECB0494,dtaa.com,Elizabeth.C.Boone@dtaa.com,Administrative Staff
Elizabeth D West,EDW0137,dtaa.com,Elizabeth.D.West@dtaa.com,Technician
Elliott J Sanchez,EJS0513,dtaa.com,Elliott.J.Sanchez@dtaa.com,Foreman
Elmo B Summers,EBS0287,dtaa.com,Elmo.B.Summers@dtaa.com,Administrative Staff
Elton C Graves,ECG0753,dtaa.com,Elton.C.Graves@dtaa.com,Administrative Assistant
Elvis A Morin,EAM0745,dtaa.com,Elvis.A.Morin@dtaa.com,Engineer
Emerald W Reynolds,EWR0504,dtaa.com,Emerald.W.Reynolds@dtaa.com,Administrative Staff
Emerson E Knowles,EEK0031,dtaa.com,Emerson.E.Knowles@dtaa.com,Foreman
Emi K Bentley,EKB0587,dtaa.com,Emi.K.Bentley@dtaa.com,Technician
Emi O Stone,EOS0972,dtaa.com,Emi.O.Stone@dtaa.com,Administrative Staff
Emily A Ratliff,EAR0695,dtaa.com,Emily.A.Ratliff@dtaa.com,Technician
Emily M Rollins,EMR0242,dtaa.com,Emily.M.Rollins@dtaa.com,Tradesman
Emily N Daniels,END0616,dtaa.com,Emily.N.Daniels@dtaa.com,Tradesman
Emma C Decker,ECD0029,dtaa.com,Emma.C.Decker@dtaa.com,Loading Dock
Emmanuel D Harper,EDH0146,dtaa.com,Emmanuel.D.Harper@dtaa.com,Loading Dock
Erasmus G Maxwell,EGM0401,dtaa.com,Erasmus.G.Maxwell@dtaa.com,Project Manager
Erich C Maynard,ECM0214,dtaa.com,Erich.C.Maynard@dtaa.com,Technician
Erich M Lyons,EML0060,dtaa.com,Erich.M.Lyons@dtaa.com,Administrative Staff
Evan J Benjamin,EJB0888,dtaa.com,Evan.J.Benjamin@dtaa.com,Senior Manger
Eve D Rowland,EDR0642,dtaa.com,Eve.D.Rowland@dtaa.com,Tradesman
Eve M Mitchell,EMM0782,dtaa.com,Eve.M.Mitchell@dtaa.com,Technician
Evelyn D Coleman,EDC0357,dtaa.com,Evelyn.D.Coleman@dtaa.com,Tradesman
Evelyn G Graves,EGG0294,dtaa.com,Evelyn.G.Graves@dtaa.com,Technician
Ezekiel L Dickerson,ELD1000,dtaa.com,Ezekiel.L.Dickerson@dtaa.com,IT Admin
Ezra N Beasley,ENB0293,dtaa.com,Ezra.N.Beasley@dtaa.com,Technician
Farrah U Aguilar,FUA0154,dtaa.com,Farrah.U.Aguilar@dtaa.com,Administrative Staff
Fatima J Clarke,FJC0138,dtaa.com,Fatima.J.Clarke@dtaa.com,Administrative Staff
Felicia E Sanchez,FES0933,dtaa.com,Felicia.E.Sanchez@dtaa.com,Tradesman
Ferris A Frost,FAF0578,dtaa.com,Ferris.A.Frost@dtaa.com,Administrative Staff
Finn G Mcclure,FGM0119,dtaa.com,Finn.G.Mcclure@dtaa.com,Project Manager
Finn L Castaneda,FLC0811,dtaa.com,Finn.L.Castaneda@dtaa.com,Engineer
Fiona D Patterson,FDP0500,dtaa.com,Fiona.D.Patterson@dtaa.com,Administrative Staff
Flavia C Tanner,FCT0552,dtaa.com,Flavia.C.Tanner@dtaa.com,Administrative Staff
Fleur M Fox,FMF0197,dtaa.com,Fleur.M.Fox@dtaa.com,Tradesman
Florence C Guerra,FCG0115,dtaa.com,Florence.C.Guerra@dtaa.com,Administrative Staff
Frances T Branch,FTB0295,dtaa.com,Frances.T.Branch@dtaa.com,Administrative Staff
Freya F Prince,FFP0721,dtaa.com,Freya.F.Prince@dtaa.com,Administrative Assistant
Fritz I Mccullough,FIM0668,dtaa.com,Fritz.I.Mccullough@dtaa.com,Administrative Staff
Fuller N Oconnor,FNO0471,dtaa.com,Fuller.N.Oconnor@dtaa.com,Tradesman
Fulton H Maldonado,FHM0931,dtaa.com,Fulton.H.Maldonado@dtaa.com,Janitor
Fulton K Rojas,FKR0550,dtaa.com,Fulton.K.Rojas@dtaa.com,Senior Manger
Gage L Barber,GLB0715,dtaa.com,Gage.L.Barber@dtaa.com,Administrative Assistant
Gage N Burris,GNB0481,dtaa.com,Gage.N.Burris@dtaa.com,Security
Gannon K Cantrell,GKC0919,dtaa.com,Gannon.K.Cantrell@dtaa.com,Foreman
Garrison E Church,GEC0077,dtaa.com,Garrison.E.Church@dtaa.com,Engineer
Garrison V Hart,GVH0277,dtaa.com,Garrison.V.Hart@dtaa.com,Janitor
Garth J Hodge,GJH0384,dtaa.com,Garth.J.Hodge@dtaa.com,Foreman
Garth R Conley,GRC0474,dtaa.com,Garth.R.Conley@dtaa.com,Engineer
Gary H Campbell,GHC0041,dtaa.com,Gary.H.Campbell@dtaa.com,Administrative Assistant
Geoffrey J Golden,GJG0820,dtaa.com,Geoffrey.J.Golden@dtaa.com,Project Manager
George S Leon,GSL0697,dtaa.com,George.S.Leon@dtaa.com,Administrative Assistant
George T Reyes,GTR0327,dtaa.com,George.T.Reyes@dtaa.com,Administrative Staff
Germaine D Good,GDG0184,dtaa.com,Germaine.D.Good@dtaa.com,Technician
Germaine D Justice,GDJ0631,dtaa.com,Germaine.D.Justice@dtaa.com,Tradesman
Germaine M Lyons,GML0105,dtaa.com,Germaine.M.Lyons@dtaa.com,Technician
Germaine M Strickland,GMS0949,dtaa.com,Germaine.M.Strickland@dtaa.com,Tradesman
Germane Y Todd,GYT0279,dtaa.com,Germane.Y.Todd@dtaa.com,Technician
Gil H Stevens,GHS0664,dtaa.com,Gil.H.Stevens@dtaa.com,Project Manager
Gil M Farmer,GMF0571,dtaa.com,Gil.M.Farmer@dtaa.com,Administrative Assistant
Ginger Y Bernard,GYB0248,dtaa.com,Ginger.Y.Bernard@dtaa.com,Tradesman
Gisela B Rosa,GBR0420,dtaa.com,Gisela.B.Rosa@dtaa.com,Engineer
Giselle H Black,GHB0863,dtaa.com,Giselle.H.Black@dtaa.com,Technician
Glenna T Jenkins,GTJ0243,dtaa.com,Glenna.T.Jenkins@dtaa.com,Tradesman
Graham R Salas,GRS0372,dtaa.com,Graham.R.Salas@dtaa.com,Engineer
Graiden N Hogan,GNH0394,dtaa.com,Graiden.N.Hogan@dtaa.com,Janitor
Gray R Graham,GRG0693,dtaa.com,Gray.R.Graham@dtaa.com,Project Manager
Gregory W Stephens,GWS0381,dtaa.com,Gregory.W.Stephens@dtaa.com,Engineer
Griffin C Holland,GCH0545,dtaa.com,Griffin.C.Holland@dtaa.com,Administrative Assistant
Guy K Jenkins,GKJ0573,dtaa.com,Guy.K.Jenkins@dtaa.com,VP
Hadassah C Carroll,HCC0258,dtaa.com,Hadassah.C.Carroll@dtaa.com,Administrative Staff
Hadassah K Owens,HKO0796,dtaa.com,Hadassah.K.Owens@dtaa.com,Engineer
Hall F Cherry,HFC0680,dtaa.com,Hall.F.Cherry@dtaa.com,Administrative Staff
Hamilton S Holden,HSH0981,dtaa.com,Hamilton.S.Holden@dtaa.com,Administrative Staff
Hanae D Rivas,HDR0261,dtaa.com,Hanae.D.Rivas@dtaa.com,Technician
Hannah W Golden,HWG0148,dtaa.com,Hannah.W.Golden@dtaa.com,VP
Harding N Rose,HNR0891,dtaa.com,Harding.N.Rose@dtaa.com,Administrative Staff
Harper J Pace,HJP0784,dtaa.com,Harper.J.Pace@dtaa.com,Engineer
Harriet N Farmer,HNF0812,dtaa.com,Harriet.N.Farmer@dtaa.com,Administrative Staff
Hasad P Noble,HPN0821,dtaa.com,Hasad.P.Noble@dtaa.com,Administrative Staff
Hayden E Glover,HEG0785,dtaa.com,Hayden.E.Glover@dtaa.com,Engineer
Hayden R Tanner,HRT0737,dtaa.com,Hayden.R.Tanner@dtaa.com,Of Council
Hayes B Fowler,HBF0035,dtaa.com,Hayes.B.Fowler@dtaa.com,Security
Hayes B Little,HBL0517,dtaa.com,Hayes.B.Little@dtaa.com,Director
Hayes C Maynard,HCM0681,dtaa.com,Hayes.C.Maynard@dtaa.com,Security
Hayfa I Potts,HIP0929,dtaa.com,Hayfa.I.Potts@dtaa.com,Tradesman
Hayley C Gilmore,HCG0731,dtaa.com,Hayley.C.Gilmore@dtaa.com,Tradesman
Hayley N Knapp,HNK0421,dtaa.com,Hayley.N.Knapp@dtaa.com,Technician
Heather I Bean,HIB0604,dtaa.com,Heather.I.Bean@dtaa.com,Administrative Staff
Hedy N Strickland,HNS0858,dtaa.com,Hedy.N.Strickland@dtaa.com,Technician
Hedy P French,HPF0958,dtaa.com,Hedy.P.French@dtaa.com,Senior Manger
Hedy S Dodson,HSD0519,dtaa.com,Hedy.S.Dodson@dtaa.com,Tradesman
Herman E Dickerson,HED0802,dtaa.com,Herman.E.Dickerson@dtaa.com,Engineer
Herman T Gilmore,HTG0554,dtaa.com,Herman.T.Gilmore@dtaa.com,Janitor
Hermione C Palmer,HCP0315,dtaa.com,Hermione.C.Palmer@dtaa.com,Tradesman
Hilda K Guzman,HKG0503,dtaa.com,Hilda.K.Guzman@dtaa.com,Administrative Staff
Hillary A Sweeney,HAS0430,dtaa.com,Hillary.A.Sweeney@dtaa.com,Technician
Hillary E Russell,HER0860,dtaa.com,Hillary.E.Russell@dtaa.com,Technician
Hillary S Rocha,HSR0472,dtaa.com,Hillary.S.Rocha@dtaa.com,Administrative Staff
Hillary T Chambers,HTC0607,dtaa.com,Hillary.T.Chambers@dtaa.com,Administrative Staff
Hiram C Rodriguez,HCR0795,dtaa.com,Hiram.C.Rodriguez@dtaa.com,Technician
Hiram L Aguirre,HLA0457,dtaa.com,Hiram.L.Aguirre@dtaa.com,Administrative Assistant
Hiram S Mckenzie,HSM0389,dtaa.com,Hiram.S.Mckenzie@dtaa.com,Administrative Assistant
Hollee A Grant,HAG0649,dtaa.com,Hollee.A.Grant@dtaa.com,Technician
Holly J Keller,HJK0057,dtaa.com,Holly.J.Keller@dtaa.com,Technician
Honorato D Rollins,HDR0823,dtaa.com,Honorato.D.Rollins@dtaa.com,Administrative Staff
Hope C Rodriguez,HCR0525,dtaa.com,Hope.C.Rodriguez@dtaa.com,Janitor
Hope D Benjamin,HDB0655,dtaa.com,Hope.D.Benjamin@dtaa.com,Technician
Hope K Mueller,HKM0260,dtaa.com,Hope.K.Mueller@dtaa.com,Technician
Howard T Sykes,HTS0265,dtaa.com,Howard.T.Sykes@dtaa.com,Administrative Staff
Hoyt O Olsen,HOO0224,dtaa.com,Hoyt.O.Olsen@dtaa.com,Technician
Hunter B Barnett,HBB0402,dtaa.com,Hunter.B.Barnett@dtaa.com,Technician
Hyacinth R Koch,HRK0729,dtaa.com,Hyacinth.R.Koch@dtaa.com,Administrative Staff
Hyatt C Jones,HCJ0171,dtaa.com,Hyatt.C.Jones@dtaa.com,Technician
Ian M Wilson,IMW0965,dtaa.com,Ian.M.Wilson@dtaa.com,Engineer
Idona C Fernandez,ICF0629,dtaa.com,Idona.C.Fernandez@dtaa.com,Technician
Ignatius M Dyer,IMD0280,dtaa.com,Ignatius.M.Dyer@dtaa.com,Administrative Assistant
Ila W Miles,IWM0482,dtaa.com,Ila.W.Miles@dtaa.com,Tradesman
Ima A Glenn,IAG0152,dtaa.com,Ima.A.Glenn@dtaa.com,Administrative Staff
Ima M French,IMF0700,dtaa.com,Ima.M.French@dtaa.com,Tradesman
Imani R Holmes,IRH0176,dtaa.com,Imani.R.Holmes@dtaa.com,Tradesman
Imelda A Church,IAC0264,dtaa.com,Imelda.A.Church@dtaa.com,Tradesman
Imelda I Rush,IIR0475,dtaa.com,Imelda.I.Rush@dtaa.com,Technician
Ina V Stevenson,IVS0463,dtaa.com,Ina.V.Stevenson@dtaa.com,Administrative Staff
Inez M Britt,IMB0473,dtaa.com,Inez.M.Britt@dtaa.com,Administrative Staff
Inez V Frost,IVF0777,dtaa.com,Inez.V.Frost@dtaa.com,Tradesman
Ingrid M Dorsey,IMD0776,dtaa.com,Ingrid.M.Dorsey@dtaa.com,Technician
Irma A Haynes,IAH0822,dtaa.com,Irma.A.Haynes@dtaa.com,Administrative Staff
Isadora H Delacruz,IHD0259,dtaa.com,Isadora.H.Delacruz@dtaa.com,Administrative Staff
Isaiah G Barron,IGB0310,dtaa.com,Isaiah.G.Barron@dtaa.com,Engineer
Isaiah G Castaneda,IGC0415,dtaa.com,Isaiah.G.Castaneda@dtaa.com,Technician
Isaiah J Guthrie,IJG0454,dtaa.com,Isaiah.J.Guthrie@dtaa.com,Foreman
Isaiah J Joyner,IJJ0342,dtaa.com,Isaiah.J.Joyner@dtaa.com,Security
Isaiah R Chen,IRC0991,dtaa.com,Isaiah.R.Chen@dtaa.com,IT Admin
Ishmael C Ballard,ICB0779,dtaa.com,Ishmael.C.Ballard@dtaa.com,Foreman
Ishmael T Craig,ITC0131,dtaa.com,Ishmael.T.Craig@dtaa.com,Senior Manger
Ivan H Figueroa,IHF0040,dtaa.com,Ivan.H.Figueroa@dtaa.com,Administrative Staff
Ivan K Hatfield,IKH0904,dtaa.com,Ivan.K.Hatfield@dtaa.com,Engineer
Jakeem A Case,JAC0390,dtaa.com,Jakeem.A.Case@dtaa.com,Administrative Assistant
Jamal L Leonard,JLL0930,dtaa.com,Jamal.L.Leonard@dtaa.com,Foreman
Jamalia L Carter,JLC0744,dtaa.com,Jamalia.L.Carter@dtaa.com,Tradesman
James B Ayala,JBA0373,dtaa.com,James.B.Ayala@dtaa.com,Technician
Jameson B Lynn,JBL0450,dtaa.com,Jameson.B.Lynn@dtaa.com,Administrative Assistant
Jameson C Todd,JCT0410,dtaa.com,Jameson.C.Todd@dtaa.com,Senior Manger
Jana K Wilkerson,JKW0464,dtaa.com,Jana.K.Wilkerson@dtaa.com,Administrative Staff
Jane C Stark,JCS0873,dtaa.com,Jane.C.Stark@dtaa.com,Technician
Jane G Barton,JGB0062,dtaa.com,Jane.G.Barton@dtaa.com,Of Council
Jane L Vincent,JLV0465,dtaa.com,Jane.L.Vincent@dtaa.com,Technician
Jane M Rose,JMR0906,dtaa.com,Jane.M.Rose@dtaa.com,Administrative Staff
Jane S Eaton,JSE0020,dtaa.com,Jane.S.Eaton@dtaa.com,Tradesman
Jared H Adkins,JHA0404,dtaa.com,Jared.H.Adkins@dtaa.com,Technician
Jarrod M Alvarado,JMA0875,dtaa.com,Jarrod.M.Alvarado@dtaa.com,Foreman
Jarrod M Martin,JMM0759,dtaa.com,Jarrod.M.Martin@dtaa.com,Foreman
Jason H Nielsen,JHN0241,dtaa.com,Jason.H.Nielsen@dtaa.com,Senior Manger
Jayme L Campos,JLC0711,dtaa.com,Jayme.L.Campos@dtaa.com,Technician
Jeanette Z Vargas,JZV0159,dtaa.com,Jeanette.Z.Vargas@dtaa.com,Administrative Staff
Jenette M Rutledge,JMR0955,dtaa.com,Jenette.M.Rutledge@dtaa.com,Administrative Staff
Jennifer C Lowe,JCL0752,dtaa.com,Jennifer.C.Lowe@dtaa.com,Tradesman
Jennifer S Hancock,JSH0326,dtaa.com,Jennifer.S.Hancock@dtaa.com,Tradesman
Jeremy J Ramos,JJR0278,dtaa.com,Jeremy.J.Ramos@dtaa.com,Engineer
Jeremy Q Hicks,JQH0724,dtaa.com,Jeremy.Q.Hicks@dtaa.com,Project Manager
Jermaine C Conrad,JCC0998,dtaa.com,Jermaine.C.Conrad@dtaa.com,IT Admin
Jerome S Hoffman,JSH0598,dtaa.com,Jerome.S.Hoffman@dtaa.com,Administrative Assistant
Jerry X Guzman,JXG0567,dtaa.com,Jerry.X.Guzman@dtaa.com,Engineer
Jescie D Richardson,JDR0685,dtaa.com,Jescie.D.Richardson@dtaa.com,Tradesman
Jessamine C Carlson,JCC0140,dtaa.com,Jessamine.C.Carlson@dtaa.com,Engineer
Jessamine I Harris,JIH0640,dtaa.com,Jessamine.I.Harris@dtaa.com,Administrative Staff
Jesse G Sims,JGS0274,dtaa.com,Jesse.G.Sims@dtaa.com,Foreman
Jesse H Dejesus,JHD0512,dtaa.com,Jesse.H.Dejesus@dtaa.com,Engineer
Joan L Mccarty,JLM0053,dtaa.com,Joan.L.Mccarty@dtaa.com,Administrative Staff
Joan P Parsons,JPP0841,dtaa.com,Joan.P.Parsons@dtaa.com,Technician
Joelle D Moreno,JDM0083,dtaa.com,Joelle.D.Moreno@dtaa.com,Technician
Jolie A Mann,JAM0392,dtaa.com,Jolie.A.Mann@dtaa.com,Administrative Staff
Jolie H Mitchell,JHM0408,dtaa.com,Jolie.H.Mitchell@dtaa.com,Administrative Staff
Jonah L Lancaster,JLL0301,dtaa.com,Jonah.L.Lancaster@dtaa.com,Engineer
Jonas F Anderson,JFA0081,dtaa.com,Jonas.F.Anderson@dtaa.com,Foreman
Jonathan B Schroeder,JBS0483,dtaa.com,Jonathan.B.Schroeder@dtaa.com,Technician
Jonathan B Schwartz,JBS0654,dtaa.com,Jonathan.B.Schwartz@dtaa.com,Engineer
Jonathan D Malone,JDM0940,dtaa.com,Jonathan.D.Malone@dtaa.com,Administrative Staff
Jonathan G Calderon,JGC0775,dtaa.com,Jonathan.G.Calderon@dtaa.com,Technician
Jonathan M Castillo,JMC0233,dtaa.com,Jonathan.M.Castillo@dtaa.com,Engineer
Jonathan T Travis,JTT0989,dtaa.com,Jonathan.T.Travis@dtaa.com,IT Admin
Jordan C Galloway,JCG0817,dtaa.com,Jordan.C.Galloway@dtaa.com,Technician
Jordan Z Oconnor,JZO0727,dtaa.com,Jordan.Z.Oconnor@dtaa.com,Janitor
Joseph M Poole,JMP0200,dtaa.com,Joseph.M.Poole@dtaa.com,Administrative Assistant
Josephine A Dennis,JAD0531,dtaa.com,Josephine.A.Dennis@dtaa.com,Technician
Josephine S Brewer,JSB0493,dtaa.com,Josephine.S.Brewer@dtaa.com,Tradesman
Joshua R Mcclain,JRM0902,dtaa.com,Joshua.R.Mcclain@dtaa.com,Technician
Josiah J Boyd,JJB0720,dtaa.com,Josiah.J.Boyd@dtaa.com,Engineer
Judah X Collins,JXC0393,dtaa.com,Judah.X.Collins@dtaa.com,Engineer
Julie M Santana,JMS0793,dtaa.com,Julie.M.Santana@dtaa.com,Administrative Staff
Juliet I Pearson,JIP0187,dtaa.com,Juliet.I.Pearson@dtaa.com,Technician
Juliet R Pugh,JRP0458,dtaa.com,Juliet.R.Pugh@dtaa.com,Administrative Staff
Juliet S Warner,JSW0180,dtaa.com,Juliet.S.Warner@dtaa.com,Administrative Staff
Justin A Haynes,JAH0544,dtaa.com,Justin.A.Haynes@dtaa.com,Loading Dock
Justin H Colon,JHC0703,dtaa.com,Justin.H.Colon@dtaa.com,Engineer
Justin N French,JNF0543,dtaa.com,Justin.N.French@dtaa.com,Loading Dock
Justina W Williams,JWW0076,dtaa.com,Justina.W.Williams@dtaa.com,Administrative Staff
Kai A Daugherty,KAD0059,dtaa.com,Kai.A.Daugherty@dtaa.com,Technician
Kaitlin P Collier,KPC0158,dtaa.com,Kaitlin.P.Collier@dtaa.com,Senior Manger
Kamal B Callahan,KBC0337,dtaa.com,Kamal.B.Callahan@dtaa.com,Engineer
Kane B Compton,KBC0788,dtaa.com,Kane.B.Compton@dtaa.com,Foreman
Kane J Mathis,KJM0614,dtaa.com,Kane.J.Mathis@dtaa.com,Janitor
Kane P Strong,KPS0299,dtaa.com,Kane.P.Strong@dtaa.com,Technician
Karleigh N Hancock,KNH0719,dtaa.com,Karleigh.N.Hancock@dtaa.com,Tradesman
Kasimir V Haynes,KVH0355,dtaa.com,Kasimir.V.Haynes@dtaa.com,Engineer
Katell A Gill,KAG0880,dtaa.com,Katell.A.Gill@dtaa.com,Engineer
Kathleen E Everett,KEE0997,dtaa.com,Kathleen.E.Everett@dtaa.com,IT Admin
Kathleen F Finley,KFF0225,dtaa.com,Kathleen.F.Finley@dtaa.com,Technician
Kathleen K Walter,KKW0945,dtaa.com,Kathleen.K.Walter@dtaa.com,Tradesman
Kay U Castillo,KUC0848,dtaa.com,Kay.U.Castillo@dtaa.com,Director
Kaye S Oneil,KSO0749,dtaa.com,Kaye.S.Oneil@dtaa.com,Technician
Keane R Dominguez,KRD0507,dtaa.com,Keane.R.Dominguez@dtaa.com,Engineer
Keaton G Cook,KGC0456,dtaa.com,Keaton.G.Cook@dtaa.com,Administrative Staff
Keelie E Hayes,KEH0055,dtaa.com,Keelie.E.Hayes@dtaa.com,Technician
Keelie M Goodwin,KMG0002,dtaa.com,Keelie.M.Goodwin@dtaa.com,Engineer
Keelie P Bird,KPB0665,dtaa.com,Keelie.P.Bird@dtaa.com,Technician
Kelly M Chapman,KMC0840,dtaa.com,Kelly.M.Chapman@dtaa.com,Administrative Staff
Kelsey D Love,KDL0806,dtaa.com,Kelsey.D.Love@dtaa.com,Tradesman
Kelsey N Casey,KNC0403,dtaa.com,Kelsey.N.Casey@dtaa.com,Technician
Kendall K Travis,KKT0039,dtaa.com,Kendall.K.Travis@dtaa.com,Technician
Kendall M Watson,KMW0755,dtaa.com,Kendall.M.Watson@dtaa.com,Technician
Kendall S Barton,KSB0673,dtaa.com,Kendall.S.Barton@dtaa.com,Tradesman
Kennedy Y Hill,KYH0920,dtaa.com,Kennedy.Y.Hill@dtaa.com,Foreman
Kenneth K Walls,KKW0676,dtaa.com,Kenneth.K.Walls@dtaa.com,Engineer
Kermit N Joyce,KNJ0633,dtaa.com,Kermit.N.Joyce@dtaa.com,Foreman
Kerry I Nixon,KIN0073,dtaa.com,Kerry.I.Nixon@dtaa.com,Technician
Kessie T Chambers,KTC0285,dtaa.com,Kessie.T.Chambers@dtaa.com,Technician
Kevyn J Gould,KJG0378,dtaa.com,Kevyn.J.Gould@dtaa.com,Tradesman
Kiayada I Mccall,KIM0617,dtaa.com,Kiayada.I.Mccall@dtaa.com,Technician
Kiayada L Singleton,KLS0717,dtaa.com,Kiayada.L.Singleton@dtaa.com,Administrative Staff
Kibo E Smith,KES0043,dtaa.com,Kibo.E.Smith@dtaa.com,Administrative Staff
Kieran B Porter,KBP0188,dtaa.com,Kieran.B.Porter@dtaa.com,Administrative Assistant
Kim G Spencer,KGS0398,dtaa.com,Kim.G.Spencer@dtaa.com,Tradesman
Kimberley T Marks,KTM0960,dtaa.com,Kimberley.T.Marks@dtaa.com,Tradesman
Kimberly S Patel,KSP0927,dtaa.com,Kimberly.S.Patel@dtaa.com,Engineer
Kirk C Nielsen,KCN0107,dtaa.com,Kirk.C.Nielsen@dtaa.com,Administrative Assistant
Kirsten R Crane,KRC0455,dtaa.com,Kirsten.R.Crane@dtaa.com,Tradesman
Knox C Hughes,KCH0987,dtaa.com,Knox.C.Hughes@dtaa.com,Foreman
Knox D Cobb,KDC0928,dtaa.com,Knox.D.Cobb@dtaa.com,Security
Kristen R Cantrell,KRC0021,dtaa.com,Kristen.R.Cantrell@dtaa.com,Janitor
Kuame S Wolfe,KSW0597,dtaa.com,Kuame.S.Wolfe@dtaa.com,Technician
Kyle B Bond,KBB0983,dtaa.com,Kyle.B.Bond@dtaa.com,Engineer
Kyle K Cherry,KKC0575,dtaa.com,Kyle.K.Cherry@dtaa.com,Administrative Staff
Lacey C Kelly,LCK0666,dtaa.com,Lacey.C.Kelly@dtaa.com,Technician
Lacey V Cain,LVC0027,dtaa.com,Lacey.V.Cain@dtaa.com,Tradesman
Lacy M Hester,LMH0690,dtaa.com,Lacy.M.Hester@dtaa.com,Administrative Staff
Lael I Delgado,LID0942,dtaa.com,Lael.I.Delgado@dtaa.com,Of Council
Lael T Moses,LTM0418,dtaa.com,Lael.T.Moses@dtaa.com,Tradesman
Laith D Gomez,LDG0406,dtaa.com,Laith.D.Gomez@dtaa.com,Engineer
Lamar C Giles,LCG0011,dtaa.com,Lamar.C.Giles@dtaa.com,Technician
Lamar J Underwood,LJU0036,dtaa.com,Lamar.J.Underwood@dtaa.com,Foreman
Lamar N Douglas,LND0767,dtaa.com,Lamar.N.Douglas@dtaa.com,Engineer
Lance B Duffy,LBD0946,dtaa.com,Lance.B.Duffy@dtaa.com,Project Manager
Lance T Butler,LTB0150,dtaa.com,Lance.T.Butler@dtaa.com,Security
Lane R Hood,LRH0747,dtaa.com,Lane.R.Hood@dtaa.com,Project Manager
Lani S Vance,LSV0944,dtaa.com,Lani.S.Vance@dtaa.com,Technician
Lara A Langley,LAL0170,dtaa.com,Lara.A.Langley@dtaa.com,Tradesman
Lara B Chapman,LBC0422,dtaa.com,Lara.B.Chapman@dtaa.com,Administrative Staff
Lareina J Blevins,LJB0492,dtaa.com,Lareina.J.Blevins@dtaa.com,Administrative Staff
Larissa J Randall,LJR0772,dtaa.com,Larissa.J.Randall@dtaa.com,Tradesman
Lars A William,LAW0437,dtaa.com,Lars.A.William@dtaa.com,Administrative Assistant
Lars L Kelly,LLK0316,dtaa.com,Lars.L.Kelly@dtaa.com,Engineer
Lars P Gillespie,LPG0099,dtaa.com,Lars.P.Gillespie@dtaa.com,Security
Laurel N Morales,LNM0509,dtaa.com,Laurel.N.Morales@dtaa.com,Tradesman
Leila L Bartlett,LLB0843,dtaa.com,Leila.L.Bartlett@dtaa.com,Technician
Leila Y Crawford,LYC0672,dtaa.com,Leila.Y.Crawford@dtaa.com,Administrative Staff
Leilani C Carpenter,LCC0556,dtaa.com,Leilani.C.Carpenter@dtaa.com,Technician
Leilani G Vaughn,LGV0288,dtaa.com,Leilani.G.Vaughn@dtaa.com,Technician
Leilani M Jones,LMJ0323,dtaa.com,Leilani.M.Jones@dtaa.com,Administrative Staff
Len A Morse,LAM0952,dtaa.com,Len.A.Morse@dtaa.com,Senior Manger
Leo A Trujillo,LAT0452,dtaa.com,Leo.A.Trujillo@dtaa.com,Engineer
Leo C Kirk,LCK0551,dtaa.com,Leo.C.Kirk@dtaa.com,Janitor
Leonard A Howard,LAH0397,dtaa.com,Leonard.A.Howard@dtaa.com,Janitor
Leroy D Mcmillan,LDM0318,dtaa.com,Leroy.D.Mcmillan@dtaa.com,Senior Manger
Leroy K York,LKY0181,dtaa.com,Leroy.K.York@dtaa.com,Engineer
Lesley R Small,LRS0325,dtaa.com,Lesley.R.Small@dtaa.com,Administrative Staff
Leslie I Burks,LIB0089,dtaa.com,Leslie.I.Burks@dtaa.com,Janitor
Lev C Lucas,LCL0792,dtaa.com,Lev.C.Lucas@dtaa.com,Technician
Lev C Pace,LCP0359,dtaa.com,Lev.C.Pace@dtaa.com,Administrative Assistant
Levi G Armstrong,LGA0042,dtaa.com,Levi.G.Armstrong@dtaa.com,Administrative Staff
Lillith A Hull,LAH0710,dtaa.com,Lillith.A.Hull@dtaa.com,Technician
Lionel P Byrd,LPB0141,dtaa.com,Lionel.P.Byrd@dtaa.com,Administrative Assistant
Lois D Bradshaw,LDB0961,dtaa.com,Lois.D.Bradshaw@dtaa.com,Project Manager
